lot_id,first_issue_date,first_issue_year,outcome,lot_size_original,lot_size_source,land_width,land_depth,geolocalarea,roll_number,folioID,PID,site_id,tax_coord,lot_size_missing
023186682,2018-02-09,2018,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027601119860027,A000003TH6,023186682,LMS2120,60111986,TRUE
023186691,2018-02-09,2018,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027601119860028,A000003TH7,023186691,LMS2120,60111986,TRUE
023186704,2018-02-09,2018,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027601119860029,A000003TH8,023186704,LMS2120,60111986,TRUE
023188383,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970020,A000002W64,023188383,LMS2122,65027097,TRUE
023188391,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970021,A000002W65,023188391,LMS2122,65027097,TRUE
023188405,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970022,A000002W66,023188405,LMS2122,65027097,TRUE
023188413,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970023,A000002W67,023188413,LMS2122,65027097,TRUE
023188421,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970024,A000002W68,023188421,LMS2122,65027097,TRUE
023188430,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970025,A000002W69,023188430,LMS2122,65027097,TRUE
023188448,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970026,A000002W6A,023188448,LMS2122,65027097,TRUE
023188456,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970027,A000002W6B,023188456,LMS2122,65027097,TRUE
023188464,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970028,A000002W6C,023188464,LMS2122,65027097,TRUE
023188472,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970029,A000002W6D,023188472,LMS2122,65027097,TRUE
023188481,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970030,A000002W6E,023188481,LMS2122,65027097,TRUE
023188499,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970031,A000002W6F,023188499,LMS2122,65027097,TRUE
023188502,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970032,A000002W6G,023188502,LMS2122,65027097,TRUE
023188511,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970033,A000002W6H,023188511,LMS2122,65027097,TRUE
023188529,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970034,A000002W6J,023188529,LMS2122,65027097,TRUE
023188537,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970035,A000002W6K,023188537,LMS2122,65027097,TRUE
023188545,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970036,A000002W6L,023188545,LMS2122,65027097,TRUE
023188553,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970037,A000002W6M,023188553,LMS2122,65027097,TRUE
023188561,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970038,A000002W6N,023188561,LMS2122,65027097,TRUE
023188570,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970039,A000002W6P,023188570,LMS2122,65027097,TRUE
023188588,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970040,A000002W6Q,023188588,LMS2122,65027097,TRUE
023188596,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970041,A000002W6R,023188596,LMS2122,65027097,TRUE
023188600,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970042,A000002W6S,023188600,LMS2122,65027097,TRUE
023188618,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970043,A000002W6T,023188618,LMS2122,65027097,TRUE
023188626,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970044,A000002W6U,023188626,LMS2122,65027097,TRUE
023188634,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970045,A000002W6V,023188634,LMS2122,65027097,TRUE
023188642,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970046,A000002W6W,023188642,LMS2122,65027097,TRUE
023188651,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970047,A000002W6X,023188651,LMS2122,65027097,TRUE
023188669,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970048,A000002W6Y,023188669,LMS2122,65027097,TRUE
023188677,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970049,A000002W6Z,023188677,LMS2122,65027097,TRUE
023188685,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970050,A000002W70,023188685,LMS2122,65027097,TRUE
023188693,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970051,A000002W71,023188693,LMS2122,65027097,TRUE
023188707,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970052,A000002W72,023188707,LMS2122,65027097,TRUE
023188715,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970053,A000002W73,023188715,LMS2122,65027097,TRUE
023188723,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970054,A000002W74,023188723,LMS2122,65027097,TRUE
023188731,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970055,A000002W75,023188731,LMS2122,65027097,TRUE
023188740,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970056,A000002W76,023188740,LMS2122,65027097,TRUE
023188758,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970057,A000002W77,023188758,LMS2122,65027097,TRUE
023188766,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970058,A000002W78,023188766,LMS2122,65027097,TRUE
023188774,2018-08-23,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Hastings-Sunrise,021650270970059,A000002W79,023188774,LMS2122,65027097,TRUE
023193182,2020-02-06,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Grandview-Woodland,014586259970001,A000001WC8,023193182,LMS2127,58625997,TRUE
023193191,2020-02-06,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Grandview-Woodland,014586259970002,A000001WC9,023193191,LMS2127,58625997,TRUE
023193204,2020-02-06,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Grandview-Woodland,014586259970003,A000001WCA,023193204,LMS2127,58625997,TRUE
023193212,2020-02-06,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Grandview-Woodland,014586259970004,A000001WCB,023193212,LMS2127,58625997,TRUE
023193221,2020-02-06,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Grandview-Woodland,014586259970005,A000001WCC,023193221,LMS2127,58625997,TRUE
023193239,2020-02-06,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Grandview-Woodland,014586259970006,A000001WCD,023193239,LMS2127,58625997,TRUE
023193247,2020-02-06,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Grandview-Woodland,014586259970007,A000001WCE,023193247,LMS2127,58625997,TRUE
023193255,2020-02-06,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Grandview-Woodland,014586259970008,A000001WCF,023193255,LMS2127,58625997,TRUE
023193263,2020-02-06,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Grandview-Woodland,014586259970009,A000001WCG,023193263,LMS2127,58625997,TRUE
023193271,2020-02-06,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Grandview-Woodland,014586259970010,A000001WCH,023193271,LMS2127,58625997,TRUE
023205512,2019-05-31,2019,sf_rebuild_or_upgrade,5133,residentialInventory,29,177,Victoria-Fraserview,019241762550000,A000002LJC,023205512,023205512,24176255,FALSE
023230959,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050028,A0000006QY,023230959,LMS2154,63409705,TRUE
023230967,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050029,A0000006QZ,023230967,LMS2154,63409705,TRUE
023230975,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050030,A0000006R0,023230975,LMS2154,63409705,TRUE
023230983,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050031,A0000006R1,023230983,LMS2154,63409705,TRUE
023230991,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050032,A0000006R2,023230991,LMS2154,63409705,TRUE
023231009,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050033,A0000006R3,023231009,LMS2154,63409705,TRUE
023231017,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050034,A0000006R4,023231017,LMS2154,63409705,TRUE
023231025,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050035,A0000006R5,023231025,LMS2154,63409705,TRUE
023231033,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050036,A0000006R6,023231033,LMS2154,63409705,TRUE
023231041,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050037,A0000006R7,023231041,LMS2154,63409705,TRUE
023231050,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050038,A0000006R8,023231050,LMS2154,63409705,TRUE
023231068,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050039,A0000006R9,023231068,LMS2154,63409705,TRUE
023231076,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050040,A0000006RA,023231076,LMS2154,63409705,TRUE
023231084,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050041,A0000006RB,023231084,LMS2154,63409705,TRUE
023231092,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050042,A0000006RC,023231092,LMS2154,63409705,TRUE
023231106,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050043,A0000006RD,023231106,LMS2154,63409705,TRUE
023231114,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050044,A0000006RE,023231114,LMS2154,63409705,TRUE
023231122,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050045,A0000006RF,023231122,LMS2154,63409705,TRUE
023231131,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050046,A0000006RG,023231131,LMS2154,63409705,TRUE
023231149,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050047,A0000006RH,023231149,LMS2154,63409705,TRUE
023231157,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050048,A0000006RJ,023231157,LMS2154,63409705,TRUE
023231165,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050049,A0000006RK,023231165,LMS2154,63409705,TRUE
023231173,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050050,A0000006RL,023231173,LMS2154,63409705,TRUE
023231181,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050051,A0000006RM,023231181,LMS2154,63409705,TRUE
023231190,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050052,A0000006RN,023231190,LMS2154,63409705,TRUE
023231203,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050053,A0000006RP,023231203,LMS2154,63409705,TRUE
023231211,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050054,A0000006RQ,023231211,LMS2154,63409705,TRUE
023231220,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050055,A0000006RR,023231220,LMS2154,63409705,TRUE
023231238,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050056,A0000006RS,023231238,LMS2154,63409705,TRUE
023231246,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050057,A0000006RT,023231246,LMS2154,63409705,TRUE
023231254,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050058,A0000006RU,023231254,LMS2154,63409705,TRUE
023231262,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050059,A0000006RV,023231262,LMS2154,63409705,TRUE
023231271,2024-03-04,2024,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002634097050060,A0000006RW,023231271,LMS2154,63409705,TRUE
023236612,2023-12-14,2023,sf_rebuild_or_upgrade,,residentialInventory,,,Kensington-Cedar Cottage,015237687830001,A0000022U7,023236612,LMS2159,23768783,TRUE
023237163,2019-07-04,2019,sf_rebuild_or_upgrade,,residentialInventory,,,Renfrew-Collingwood,023276728090001,A0000031FH,023237163,LMS2170,27672809,TRUE
023246120,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050004,A000004BTX,023246120,LMS2179,61415705,TRUE
023246138,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050005,A000004BTY,023246138,LMS2179,61415705,TRUE
023246146,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050006,A000004BTZ,023246146,LMS2179,61415705,TRUE
023246154,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050007,A000004BU0,023246154,LMS2179,61415705,TRUE
023246162,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050008,A000004BU1,023246162,LMS2179,61415705,TRUE
023246171,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050009,A000004BU2,023246171,LMS2179,61415705,TRUE
023246189,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050010,A000004BU3,023246189,LMS2179,61415705,TRUE
023246197,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050011,A000004BU4,023246197,LMS2179,61415705,TRUE
023246201,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050012,A000004BU5,023246201,LMS2179,61415705,TRUE
023246219,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050013,A000004BU6,023246219,LMS2179,61415705,TRUE
023246227,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050014,A000004BU7,023246227,LMS2179,61415705,TRUE
023246235,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050015,A000004BU8,023246235,LMS2179,61415705,TRUE
023246243,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050016,A000004BU9,023246243,LMS2179,61415705,TRUE
023246251,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050017,A000004BUA,023246251,LMS2179,61415705,TRUE
023246260,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050018,A000004BUB,023246260,LMS2179,61415705,TRUE
023246278,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050019,A000004BUC,023246278,LMS2179,61415705,TRUE
023246286,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050020,A000004BUD,023246286,LMS2179,61415705,TRUE
023246294,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050021,A000004BUE,023246294,LMS2179,61415705,TRUE
023246308,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050022,A000004BUF,023246308,LMS2179,61415705,TRUE
023246316,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050023,A000004BUG,023246316,LMS2179,61415705,TRUE
023246324,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050024,A000004BUH,023246324,LMS2179,61415705,TRUE
023246332,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050025,A000004BUJ,023246332,LMS2179,61415705,TRUE
023246341,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050026,A000004BUK,023246341,LMS2179,61415705,TRUE
023246359,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050027,A000004BUL,023246359,LMS2179,61415705,TRUE
023246367,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050028,A000004BUM,023246367,LMS2179,61415705,TRUE
023246375,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050029,A000004BUN,023246375,LMS2179,61415705,TRUE
023246383,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050030,A000004BUP,023246383,LMS2179,61415705,TRUE
023246391,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050031,A000004BUQ,023246391,LMS2179,61415705,TRUE
023246405,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050032,A000004BUR,023246405,LMS2179,61415705,TRUE
023246413,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050033,A000004BUS,023246413,LMS2179,61415705,TRUE
023246421,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050034,A000004BUT,023246421,LMS2179,61415705,TRUE
023246430,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050035,A000004BUU,023246430,LMS2179,61415705,TRUE
023246448,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050036,A000004BUV,023246448,LMS2179,61415705,TRUE
023246456,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050037,A000004BUW,023246456,LMS2179,61415705,TRUE
023246464,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050038,A000004BUX,023246464,LMS2179,61415705,TRUE
023246472,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050039,A000004BUY,023246472,LMS2179,61415705,TRUE
023246481,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050040,A000004BUZ,023246481,LMS2179,61415705,TRUE
023246499,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050041,A000004BV0,023246499,LMS2179,61415705,TRUE
023246502,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050042,A000004BV1,023246502,LMS2179,61415705,TRUE
023246511,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050043,A000004BV2,023246511,LMS2179,61415705,TRUE
023246529,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050044,A000004BV3,023246529,LMS2179,61415705,TRUE
023246537,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050045,A000004BV4,023246537,LMS2179,61415705,TRUE
023246545,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050046,A000004BV5,023246545,LMS2179,61415705,TRUE
023246553,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050047,A000004BV6,023246553,LMS2179,61415705,TRUE
023246561,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050048,A000004BV7,023246561,LMS2179,61415705,TRUE
023246570,2022-10-05,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030614157050049,A000004BV8,023246570,LMS2179,61415705,TRUE
